date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2023-10-08,11.1,8.36,9.1,7.1,,,87,75.6,75,63,5.8,4.2,4.4,3,37,27.21,27,17,53,28,100.43,100.2,100.24,100.04,98.36,98.12,98.17,97.97,24100,23100,20100,16100,,,,,8.9,0,4.1,2.1,0,1.4,1.4,0,,7:23:00,1696764180,7.38,18:46:00,1696805160,18.77,11.38,3,3,11,11,8,8,,,,,,8,5.9,4,0,,,,
2023-10-09,11.4,9.07,9.05,6.7,,,85,63.9,68,51,4.5,2.5,2.5,0.5,37,26.71,24.5,12,60,25,100.45,100.23,100.25,100.06,98.37,98.15,98.18,97.98,24100,24100,24100,24100,,,,,8.9,0,4,2,0,0,0,0,,7:24:00,1696850640,7.4,18:45:00,1696891500,18.75,11.35,2,2,12,12,7,8,,,,,,8,7.5,7.5,7,,,,
2023-10-10,13.6,9.39,10.3,7,,,96,72.5,74,52,7.5,4.5,5.2,3,31,19.08,19.5,8,42,26,100.75,100.54,100.56,100.38,98.66,98.46,98.48,98.3,24100,23300,21700,19300,,,,,7.7,0,5.3,3.3,0.3,3.2,3.2,0,,7:25:00,1696937100,7.42,18:43:00,1696977780,18.72,11.3,4,4,13,13,8,8,,,,,,8,7.8,7,6,,,,
2023-10-11,16.3,10.02,10.85,5.4,,,99,78.2,74,49,7.7,6,5.9,4.1,28,15,16,4,41,26,101.14,100.9,100.89,100.64,99.05,98.81,98.81,98.56,24100,24100,24100,24100,,,,,7.2,0,5.8,3.8,0.8,0,0,0,,7:27:00,1697023620,7.45,18:41:00,1697064060,18.68,11.23,3,3,15,15,6,6,,,,,,8,4.9,4,0,,,,
2023-10-12,16,10.16,10.3,4.6,,,94,70.8,70.5,47,6.9,4.7,4.8,2.7,24,14.67,16.5,9,40,35,101.82,101.43,101.48,101.14,99.72,99.33,99.39,99.05,24100,24100,24100,24100,,,,,7.7,0,5.3,3.3,0.3,0,0,0,,7:28:00,1697110080,7.47,18:40:00,1697150400,18.67,11.2,4,4,15,15,5,5,,,,,,7,2.9,3.5,0,,,,
2023-10-13,14.9,9.83,9.94,5,,,90,70.7,69.5,49,6.5,4.5,4.8,3.1,17,9.79,10.5,4,,,102.04,101.84,101.8,101.56,99.92,99.73,99.69,99.47,24100,24100,24100,24100,,,,,8.1,0,4.9,2.9,0,0,0,0,,7:29:00,1697196540,7.48,18:38:00,1697236680,18.63,11.15,4,4,15,15,9,9,,,,,,8,5.8,4.5,1,,,,
2023-10-14,13.6,11.31,11.3,9,,,79,66.8,66.5,54,6.5,5.4,5,3.5,25,15.33,16.5,8,42,1,101.54,101.14,101.22,100.9,99.45,99.05,99.13,98.82,24100,24100,24100,24100,,,,,6.7,0,6.3,4.3,1.3,0,0,0,,7:30:00,1697283000,7.5,18:36:00,1697322960,18.6,11.1,2,2,13,13,6,7,,,,,,8,7.6,7.5,7,,,,
2023-10-15,10.6,8.85,8.9,7.2,,,88,74.9,77,66,6.2,4.6,5.1,4,31,24.83,24.5,18,46,34,100.98,100.82,100.81,100.64,98.9,98.73,98.73,98.56,24100,23100,16900,9700,,,,,9.1,0,3.9,1.9,0,0,0,0,,7:31:00,1697369460,7.52,18:35:00,1697409300,18.58,11.07,3,3,11,11,8,9,,,,,,8,6.5,4.5,1,,,,
2023-10-16,13.2,10.16,10.45,7.7,,,92,76.5,79.5,67,7.9,6.1,6.2,4.6,37,23.79,26,15,56,35,101.32,101.05,101.08,100.83,99.23,98.96,98.99,98.74,24100,24100,24100,24100,,,,,7.5,0,5.5,3.5,0.4,0,0,0,,7:33:00,1697455980,7.55,18:33:00,1697495580,18.55,11,3,3,13,14,4,7,,,,,,8,6.9,5,2,,,,
2023-10-17,15.9,11.4,11.4,6.9,,,87,66.5,68,49,6.2,5.2,5.3,4.4,21,13.83,13,5,30,32,101.77,101.53,101.55,101.33,99.68,99.44,99.46,99.24,24100,24100,24100,24100,,,,,6.6,0,6.4,4.4,1.4,0,0,0,,7:34:00,1697542440,7.57,18:31:00,1697581860,18.52,10.95,3,3,15,16,3,5,,,,,,8,5,4.5,1,,,,
2023-10-18,14.7,11.43,11.25,7.8,,,87,68.9,69.5,52,7.9,5.8,5.8,3.6,22,10.92,12,2,31,14,102.03,101.88,101.9,101.78,99.93,99.78,99.81,99.68,24100,24100,24100,24100,,,,,6.8,0,6.2,4.2,1.2,0,0,0,,7:35:00,1697628900,7.58,18:30:00,1697668200,18.5,10.92,3,3,16,16,8,9,,,,,,8,5.2,4.5,1,,,,
2023-10-19,16.8,12.75,12.85,8.9,,,96,77.2,78.5,61,11.3,8.7,9,6.7,22,12.33,14.5,7,40,16,101.77,101.2,101.11,100.45,99.67,99.12,99.03,98.39,24100,23900,21700,19300,,,,,5.2,0,7.8,5.8,2.8,0.2,0.2,0,,7:36:00,1697715360,7.6,18:28:00,1697754480,18.47,10.87,3,3,17,17,12,13,,,,,,8,6.2,4.5,1,,,,
2023-10-20,14.4,12.83,11.75,9.1,,,100,94.7,91,82,13.3,12,11.4,9.5,17,10.79,11.5,6,,,100.36,99.92,100.05,99.74,98.3,97.87,98,97.69,24100,20966.7,16900,9700,,,,,6.2,0,6.8,4.8,1.8,4.4,4.4,0,,7:38:00,1697801880,7.63,18:26:00,1697840760,18.43,10.8,1,1,14,14,9,10,,,,,,8,7,4.5,1,,,,
2023-10-21,12.3,9.81,9.05,5.8,,,100,81.1,84,68,9.9,6.7,6.8,3.6,41,25.67,24.5,8,48,30,100.36,99.9,100.03,99.7,98.28,97.84,97.96,97.64,24100,24100,24100,24100,,,,,8.9,0,4,2,0,0.6,0.6,0,,7:39:00,1697888340,7.65,18:25:00,1697927100,18.42,10.77,3,3,12,13,4,7,,,,,,8,7.3,5,2,,,,
2023-10-22,11.4,7.12,6,0.6,,,88,66.3,65.5,43,3.8,0.9,1.2,-1.4,41,26.92,26,11,59,32,101.93,101.12,101.17,100.4,99.81,99.02,99.06,98.32,24100,23900,21700,19300,,,,,12,0,1,0,0,0.8,0.8,0,,7:40:00,1697974800,7.67,18:23:00,1698013380,18.38,10.72,2,2,10,10,1,1,,,,,,8,3.2,4,0,,,,
2023-10-23,14.2,7.49,7,-0.2,,,89,71.2,68,47,6.8,2.3,2.8,-1.3,14,8.88,9,4,28,27,102.46,102.28,102.22,101.98,100.33,100.15,100.09,99.85,24100,24100,24100,24100,,,,,11,0,2,0,0,0,0,0,,7:41:00,1698061260,7.68,18:22:00,1698099720,18.37,10.68,3,3,13,13,7,7,,,,,,8,3.1,4,0,,,,
2023-10-24,20.5,14.62,14.7,8.9,,,92,67.3,70.5,49,9.6,8.2,8.3,7,23,10,13.5,4,38,18,102.29,102.05,102,101.71,100.18,99.95,99.9,99.63,24100,24100,24100,24100,,,,,3.3,0,9.7,7.7,4.7,0,0,0,,7:43:00,1698147780,7.72,18:20:00,1698186000,18.33,10.62,4,4,18,19,15,15,,,,,,8,5,4.5,1,,,,
2023-10-25,20.8,18.06,18.2,15.6,,,83,66.8,67.5,52,14,11.7,11.3,8.7,29,17.33,19,9,46,26,102.11,101.95,101.96,101.8,100.02,99.88,99.88,99.73,24100,23100,16100,8100,,,,,0,0.2,13.2,11.2,8.2,1.6,1.6,0,,7:44:00,1698234240,7.73,18:19:00,1698272340,18.32,10.58,3,3,20,20,15,15,,,,,,8,7.5,6.5,5,,,,
2023-10-26,19,16.65,16.6,14.2,,,100,90.3,84,68,18.4,14.9,15.6,12.7,17,9.46,11,5,39,22,102.1,101.9,101.86,101.63,100.01,99.82,99.78,99.56,24100,15100,13650,3200,,,,,1.4,0,11.6,9.6,6.6,6.6,6.6,0,,7:45:00,1698320700,7.75,18:17:00,1698358620,18.28,10.53,1,2,19,20,17,17,,,,,,8,7.2,7,6,,,,
2023-10-27,23.3,19.82,20.55,17.8,28,,85,74.4,75.5,66,16.5,15.2,14.7,12.9,31,22.12,21.5,12,47,24,101.6,101.41,101.42,101.25,99.53,99.35,99.36,99.19,24100,24100,24100,24100,,,,,0,2.5,15.6,13.6,10.6,0,0,0,,7:47:00,1698407220,7.78,18:16:00,1698444960,18.27,10.48,3,3,24,24,12,13,,,,,,8,5.5,4.5,1,,,,
2023-10-28,18.9,12.35,12.35,5.8,,,90,65.4,68,46,16.9,5.8,8.7,0.4,35,21.83,21.5,8,53,33,102.4,101.94,101.8,101.2,100.28,99.85,99.71,99.14,24100,23766.7,20100,16100,,,,,5.7,0,7.3,5.3,2.4,0.2,0.2,0,,7:48:00,1698493680,7.8,18:14:00,1698531240,18.23,10.43,3,3,15,15,6,6,,,,,,8,4.9,4.5,1,,,,
2023-10-29,7.4,6.07,5.25,3.1,,,99,73.7,79.5,60,3.6,1.6,1.4,-0.8,22,14.88,16,10,33,11,102.34,102.09,102.02,101.7,100.23,99.97,99.91,99.58,24100,22633.3,16100,8100,,,,,12.8,0,0.2,0,0,2.9,2.9,0,,7:49:00,1698580140,7.82,18:13:00,1698617580,18.22,10.4,2,2,7,9,5,5,,,,,,8,7.8,7.5,7,,,,
2023-10-30,6.9,3.44,2.7,-1.5,,,97,87.8,85.5,74,4.2,1.5,1.4,-1.5,28,17,18,8,47,33,101.93,101.52,101.62,101.31,99.79,99.4,99.49,99.2,24100,22366.7,20100,16100,,,,,15.3,0,0,0,0,4.4,4.4,0,,7:50:00,1698666600,7.83,18:11:00,1698703860,18.18,10.35,1,1,8,8,-1,-1,,,,,,8,6.3,4.5,1,,,,
2023-10-31,6.6,2.57,2.65,-1.3,,-5,95,68.7,70,45,0,-3.1,-3.2,-6.5,25,12.88,12.5,0,37,25,101.99,101.82,101.81,101.64,99.85,99.67,99.67,99.5,24100,24100,24100,24100,,,,,15.3,0,0,0,0,0,0,0,,7:52:00,1698753120,7.87,18:10:00,1698790200,18.17,10.3,2,3,7,7,-2,-1,,,,,,8,5.8,4.5,1,,,,
2023-11-01,5.8,1.38,1.6,-2.6,,-7,88,63.9,64,40,-3,-5.2,-5.5,-8.1,30,17.38,18,6,44,33,102.61,102.2,102.13,101.65,100.45,100.05,99.98,99.51,24100,24100,24100,24100,,,,,16.4,0,0,0,0,0,0,0,,7:53:00,1698839580,7.88,18:09:00,1698876540,18.15,10.27,2,2,6,6,-1,0,,,,,,8,4.3,4.5,1,,,,
2023-11-02,10.9,5.62,6.2,1.5,,,67,54.7,51,35,-0.5,-3,-3.2,-5.9,30,18.29,19.5,9,44,21,102.73,102.59,102.55,102.37,100.57,100.44,100.41,100.25,24100,24100,24100,24100,,,,,11.8,0,1.2,0,0,0,0,0,,7:54:00,1698926040,7.9,18:07:00,1698962820,18.12,10.22,2,2,7,9,3,6,,,,,,8,7,7,6,,,,
2023-11-03,15.6,10.78,10.8,6,,,67,50.8,53,39,2.1,0.8,0.6,-0.9,35,23.25,21,7,64,25,102.33,101.97,101.99,101.65,100.21,99.86,99.88,99.55,24100,24100,24100,24100,,,,,7.2,0,5.8,3.8,0.8,0,0,0,,7:56:00,1699012560,7.93,18:06:00,1699049160,18.1,10.17,2,2,14,14,6,8,,,,,,8,5.2,4.5,1,,,,
2023-11-04,11,9.29,8.65,6.3,,,96,76.9,74,52,7.6,5.3,4.7,1.7,37,11.88,20,3,41,26,102.2,102.03,102.06,101.93,100.09,99.92,99.95,99.82,24100,22433.3,16900,9700,,,,,9.3,0,3.6,1.6,0,2.6,2.6,0,,7:57:00,1699099020,7.95,18:05:00,1699135500,18.08,10.13,2,2,11,11,2,4,,,,,,8,7.5,7,6,,,,
2023-11-05,10.4,6.62,6.25,2.1,,,91,70.6,72,53,3.5,1.5,1.6,-0.2,17,11.24,12,7,,,102.17,102.06,102.01,101.85,100.05,99.94,99.89,99.74,24100,24100,24100,24100,,,,,11.8,0,1.2,0,0,0,0,0,,6:58:00,1699185480,6.97,17:03:00,1699221780,17.05,10.08,2,2,9,9,3,5,,,,,,7,5.2,4,1,,,,
2023-11-06,13.4,9.53,10.3,7.2,,,88,81.8,77.5,67,10.2,6.5,7.3,4.4,22,14.12,15,8,41,15,101.99,101.09,101.06,100.14,99.88,98.99,98.97,98.07,24100,23366.7,20100,16100,,,,,7.7,0,5.3,3.3,0.3,4.8,4.8,0,,7:00:00,1699272000,7,17:02:00,1699308120,17.03,10.03,2,2,14,14,9,9,,,,,,8,7.5,6,4,,,,
2023-11-07,13,7.2,6.15,-0.7,,-6,90,75.3,78,66,11.1,3.1,2.6,-5.8,37,25.96,28.5,20,55,31,102.13,101.09,101.09,100.06,99.99,98.99,98.99,98,24100,24100,24100,24100,,,,,11.8,0,1.1,0,0,0,0,0,,7:01:00,1699358460,7.02,17:01:00,1699394460,17.02,10,1,1,11,11,-5,-3,,,,,,8,6.2,4.5,1,,,,
2023-11-08,3.7,0.02,0.25,-3.2,,-8,99,75.6,77.5,56,2.5,-3.9,-3,-8.5,25,14.96,14,3,45,10,102.5,101.93,101.67,100.83,100.33,99.77,99.52,98.71,24100,22900,20100,16100,,,,,17.8,0,0,0,0,20.4,18.4,2,,7:02:00,1699444920,7.03,17:00:00,1699480800,17,9.97,2,2,2,4,1,4,,,,,,8,6.5,4.5,1,,,,
2023-11-09,11.6,6.37,7.55,3.5,,,100,77,75.5,51,5.5,2.3,1.8,-2,35,19.21,18,1,53,26,101.5,101,100.95,100.4,99.39,98.89,98.84,98.29,24100,20029.2,13650,3200,,,,,10.4,0,2.5,0.6,0,3.6,3.6,0,,7:03:00,1699531380,7.05,16:59:00,1699567140,16.98,9.93,2,2,9,9,2,4,,,,,,8,5.3,4,0,,,,
2023-11-10,11.2,5.83,5.85,0.5,,,80,60.1,60,40,0,-1.6,-1.6,-3.1,34,17.42,20.5,7,53,27,102.32,101.83,101.92,101.52,100.2,99.7,99.81,99.41,24100,24100,24100,24100,,,,,12.2,0,0.8,0,0,0,0,0,,7:05:00,1699617900,7.08,16:58:00,1699653480,16.97,9.88,2,2,10,10,1,1,,,,,,7,3.8,4,1,,,,
2023-11-11,3.6,2.29,1.6,-0.4,,,87,73.2,75.5,64,0.6,-2,-1.4,-3.5,19,9,11,3,,,103.34,103.02,102.88,102.42,101.17,100.85,100.72,100.28,24100,24100,24100,24100,,,,,16.4,0,0,0,0,0,0,0,,7:06:00,1699704360,7.1,16:56:00,1699739760,16.93,9.83,2,2,5,5,-4,-3,,,,,,8,6.3,5,2,,,,
2023-11-12,5.3,2.24,2.29,-0.7,,-3,79,68.2,69,59,-1.2,-3.1,-3.2,-5.2,12,8.29,8,4,,,103.51,103.27,103.21,102.9,101.33,101.09,101.03,100.74,24100,24100,24100,24100,,,,,15.7,0,0,0,0,0,0,0,,7:07:00,1699790820,7.12,16:55:00,1699826100,16.92,9.8,2,2,6,6,0,0,,,,,,8,4.6,4.5,1,,,,
2023-11-13,14.5,7.47,8.4,2.3,,,91,66.1,64,37,3.3,1.1,1.3,-0.7,47,20.04,25.5,4,57,30,102.85,102.17,102.29,101.73,100.69,100.03,100.16,99.62,24100,24100,24100,24100,,,,,9.6,0,3.4,1.4,0,0,0,0,,7:09:00,1699877340,7.15,16:54:00,1699912440,16.9,9.75,2,2,10,12,2,3,,,,,,7,3.9,3.5,0,,,,
2023-11-14,9.5,5.64,6.3,3.1,,,81,68.4,65,49,2,0.2,0,-1.9,22,10.58,13,4,33,29,103.04,102.79,102.71,102.38,100.89,100.64,100.58,100.26,24100,24100,24100,24100,,,,,11.7,0,1.3,0,0,0,0,0,,7:10:00,1699963800,7.17,16:53:00,1699998780,16.88,9.72,1,2,8,9,1,3,,,,,,8,4.7,4,0,,,,
2023-11-15,14.9,7.73,8.44,2,,,97,70.1,67,37,4.6,2,2.3,0,20,10.46,11.5,3,34,23,102.65,102.23,102.26,101.88,100.5,100.1,100.13,99.77,24100,24100,24100,24100,,,,,9.6,0,3.4,1.4,0,0,0,0,,7:11:00,1700050260,7.18,16:52:00,1700085120,16.87,9.68,2,2,12,13,-1,0,,,,,,7,2.8,3.5,0,,,,
2023-11-16,12,7.22,6.55,1.1,,,90,71.5,68,46,6,2.1,2.5,-0.9,15,8.33,8,1,,,102.35,101.95,101.76,101.18,100.21,99.83,99.65,99.09,24100,23033.3,20100,16100,,,,,11.4,0,1.6,0,0,0,0,0,,7:13:00,1700136780,7.22,16:52:00,1700171520,16.87,9.65,2,2,12,12,10,10,,,,,,7,3.7,3.5,0,,,,
2023-11-17,14.5,8.88,7.9,1.3,,,95,70,69.5,44,10.1,3.4,3.5,-3.2,34,19.88,21.5,9,48,32,101.44,100.94,100.99,100.54,99.34,98.85,98.9,98.47,24100,23300,16900,9700,,,,,10.1,0,2.9,0.9,0,1,1,0,,7:14:00,1700223240,7.23,16:51:00,1700257860,16.85,9.62,1,1,13,13,-2,0,,,,,,8,6,4.5,1,,,,
2023-11-18,8.9,3.34,2.85,-3.2,,-6,84,62.7,61,38,-1.7,-3.5,-3.5,-5.3,27,16.12,15,3,41,23,101.61,101.32,101.32,101.03,99.47,99.2,99.19,98.92,24100,24100,24100,24100,,,,,15.2,0,0,0,0,0,0,0,,7:15:00,1700309700,7.25,16:50:00,1700344200,16.83,9.58,2,2,6,7,2,2,,,,,,8,3.1,4,0,,,,
2023-11-19,7,1.85,2.5,-2,,-5,92,70.2,74,56,0.4,-3.2,-3.4,-7.1,36,17.54,22,8,46,30,102.45,101.6,101.75,101.05,100.29,99.46,99.62,98.94,24100,24100,24100,24100,,,,,15.5,0,0,0,0,0.4,0.4,0,,7:17:00,1700396220,7.28,16:49:00,1700430540,16.82,9.53,1,1,6,6,-7,-6,,,,,,7,3,3.5,0,,,,
2023-11-20,1.7,-1.73,-1.94,-5.6,,-9,74,61.5,58,42,-2.8,-8.3,-7,-11.1,21,11.08,13,5,40,11,103.23,103.05,102.89,102.54,101.04,100.87,100.71,100.38,24140,24101.7,24120,24100,,,,,19.9,0,0,0,0,0,0,0,,7:18:00,1700482680,7.3,16:48:00,1700516880,16.8,9.5,2,2,1,1,0,1,,,,,,8,4.2,4,0,,,,
2023-11-21,5.7,3.06,3.25,0.8,,,100,85,80.5,61,5.6,0.5,0.5,-4.6,27,19.58,17.5,8,45,10,102.93,101.78,101.91,100.89,100.76,99.64,99.77,98.78,24100,15679.2,14450,4800,,,,,14.8,0,0,0,0,11.4,11.4,0,,7:19:00,1700569140,7.32,16:47:00,1700603220,16.78,9.47,1,1,6,6,5,7,,,,,,8,7.1,5,2,,,,
2023-11-22,7.3,4.7,3.9,0.5,,,100,89.4,86.5,73,6.1,3.1,2.5,-1.1,28,15.17,15.5,3,47,33,101.19,100.94,100.96,100.72,99.08,98.83,98.85,98.62,24100,15937.5,12450,800,,,,,14.1,0,0,0,0,2.2,2.2,0,,7:20:00,1700655600,7.33,16:47:00,1700689620,16.78,9.45,1,1,6,7,-1,4,,,,,,8,6.6,4.5,1,,,,
2023-11-23,7.3,4.26,3.9,0.5,,,86,69.8,70.5,55,1.4,-0.9,-3,-7.4,31,22.5,19,7,51,33,102.02,101.34,101.52,101.02,99.88,99.22,99.39,98.91,24100,24100,24100,24100,,,,,14.1,0,0,0,0,0,0,0,,7:21:00,1700742060,7.35,16:46:00,1700775960,16.77,9.42,1,1,7,7,-4,-4,,,,,,8,7.6,7,6,,,,
2023-11-24,0.9,-1.5,-1.8,-4.5,,-10,81,63.1,65.5,50,-6,-7.8,-7.9,-9.8,31,20.08,16.5,2,43,33,102.95,102.61,102.5,102.06,100.77,100.44,100.34,99.92,24100,24100,24100,24100,,,,,19.8,0,0,0,0,0,0,0,,7:23:00,1700828580,7.38,16:45:00,1700862300,16.75,9.37,1,1,2,2,-4,-4,,,,,,8,5.2,4.5,1,,,,
2023-11-25,3.9,-0.09,-0.59,-5.1,,-10,82,65.5,65.5,49,-4.1,-6,-5.7,-7.3,19,10.79,12,5,,,102.97,102.71,102.6,102.22,100.79,100.53,100.42,100.06,24100,24100,24100,24100,,,,,18.6,0,0,0,0,0,0,0,,7:24:00,1700915040,7.4,16:45:00,1700948700,16.75,9.35,1,1,3,3,-2,0,,,,,,8,5.2,4.5,1,,,,
2023-11-26,6.4,2.97,2.55,-1.3,,-4,100,77.7,77.5,55,4.9,-0.7,0.4,-4,25,11.75,13,1,37,24,102.14,101.17,101.15,100.17,99.99,99.05,99.03,98.08,24100,22166.7,16900,9700,,,,,15.4,0,0,0,0,6.6,6.6,0,,7:25:00,1701001500,7.42,16:44:00,1701035040,16.73,9.32,1,1,4,5,0,1,,,,,,8,7.1,6.5,5,,,,
2023-11-27,3.3,0.22,-0.75,-4.8,,-11,87,69.8,70,53,1,-4.8,-4.2,-9.3,39,29.12,28.5,18,56,26,100.94,100.68,100.6,100.25,98.8,98.56,98.48,98.16,24100,21495.8,12850,1600,,,,,18.8,0,0,0,0,0.4,0,0.4,0,7:26:00,1701087960,7.43,16:44:00,1701121440,16.73,9.3,1,1,3,3,-4,-4,,,,,,8,7.1,6.5,5,,,,
2023-11-28,-0.9,-3.77,-3.45,-6,,-13,86,69.5,68.5,51,-5.9,-8.8,-8.7,-11.5,41,25.29,26,11,54,30,101.82,101.33,101.35,100.88,99.64,99.18,99.19,98.73,24100,22895.8,13650,3200,,,,,21.4,0,0,0,0,0.4,0,0.4,0,7:27:00,1701174420,7.45,16:43:00,1701207780,16.72,9.27,1,1,0,0,-6,-5,,,,,,8,4.1,4.5,1,,,,
2023-11-29,0.4,-2.26,-2.09,-4.6,,-11,84,68.4,62.5,41,-3.2,-7.5,-8.3,-13.5,33,20.04,20.5,8,50,23,101.65,101.31,101.35,101.04,99.49,99.15,99.19,98.89,24100,22566.7,16900,9700,,,,,20.1,0,0,0,0,0.4,0,0.4,0,7:29:00,1701260940,7.48,16:43:00,1701294180,16.72,9.23,1,1,1,1,-1,1,,,,,,8,7.4,6.5,5,,,,
2023-11-30,10.4,4.9,4.09,-2.2,,-7,89,69.7,72.5,56,2,-0.4,-1.2,-4.5,28,18.38,16.5,5,46,23,101.32,101.1,101.07,100.82,99.17,98.98,98.94,98.71,24100,24100,24100,24100,,,,,13.9,0,0,0,0,0,0,0,,7:30:00,1701347400,7.5,16:42:00,1701380520,16.7,9.2,1,1,9,9,3,3,,,,,,8,4.6,4.5,1,,,,
2023-12-01,9.1,2.86,4.64,0.2,,,100,89.9,80,60,3.3,1.2,1.8,0.3,22,11.33,13,4,35,36,101.75,101.49,101.48,101.21,99.63,99.37,99.38,99.12,24100,12383.3,12850,1600,,,,,13.4,0,0,0,0,9.5,4.7,2.4,0,7:31:00,1701433860,7.52,16:42:00,1701466920,16.7,9.18,1,1,3,4,1,3,,,,,,8,7.8,6.5,5,,,,
2023-12-02,3.1,1.97,2.1,1.1,,,100,97.5,96.5,93,2.3,1.6,1.8,1.2,17,11.79,12.5,8,,,101.82,101.62,101.58,101.33,99.67,99.47,99.43,99.19,24100,12141.7,14450,4800,,,,,15.9,0,0,0,0,4.4,4.4,0,,7:32:00,1701520320,7.53,16:42:00,1701553320,16.7,9.17,1,1,4,4,0,2,,,,,,8,8,8,8,,,,
2023-12-03,3,1.71,1.85,0.7,,,100,97.1,94.5,89,2.5,1.3,0.8,-0.8,19,10.71,11.5,4,30,28,101.63,100.78,100.98,100.33,99.49,98.66,98.86,98.22,19300,10108.3,10650,2000,,,,,16.1,0,0,0,0,3.4,3.4,0,,7:33:00,1701606780,7.55,16:41:00,1701639660,16.68,9.13,1,1,3,3,-1,0,,,,,,8,7.9,7.5,7,,,,
2023-12-04,3.3,1.77,1.75,0.2,,,94,75.3,79.5,65,1.8,-2.2,-1.6,-5,29,20.38,21,13,39,32,101.62,101.02,101.02,100.41,99.48,98.9,98.89,98.3,24100,24100,24100,24100,,,,,16.2,0,0,0,0,0,0,0,,7:34:00,1701693240,7.57,16:41:00,1701726060,16.68,9.12,1,1,2,2,-6,1,,,,,,8,7.5,7.5,7,,,,
2023-12-05,2.5,1.04,1.1,-0.3,,-3,96,76.2,79,62,0,-2.8,-2.6,-5.2,24,8.29,12.5,1,35,29,101.84,101.73,101.73,101.63,99.69,99.59,99.59,99.49,24100,22700,20100,16100,,,,,16.9,0,0,0,0,0.6,0.2,0.4,0,7:35:00,1701779700,7.58,16:41:00,1701812460,16.68,9.1,1,1,2,2,-5,-3,,,,,,8,8,8,8,,,,
2023-12-06,0.5,-1.2,-1.79,-4.1,,-8,86,73.4,73,60,-2.5,-5.4,-5,-7.5,22,13.12,12.5,3,,,102.17,102.01,101.97,101.78,100.01,99.85,99.82,99.62,24100,24100,24100,24100,,,,,19.8,0,0,0,0,0,0,0,0,7:36:00,1701866160,7.6,16:41:00,1701898860,16.68,9.08,1,1,1,1,-4,-3,,,,,,8,6.5,4.5,1,,,,
2023-12-07,4.5,2.41,1.85,-0.8,,-4,100,88.7,87.5,75,1.9,0.7,-1.1,-4.1,24,12.17,14.5,5,32,26,101.68,101.33,101.39,101.11,99.53,99.19,99.26,98.98,24100,10329.2,12450,800,,,,,16.1,0,0,0,0,4.8,1.8,4,3,7:37:00,1701952620,7.62,16:41:00,1701985260,16.68,9.07,1,1,5,5,-3,-1,,,,,,8,7.6,5,2,,,,
2023-12-08,7.6,5.42,5.44,3.3,,,98,83.5,83.5,69,3.8,2.8,2.5,1.3,21,11.12,12,3,36,10,101.59,101.43,101.42,101.25,99.46,99.31,99.3,99.14,24100,17879.2,15250,6400,,,,,12.6,0,0.4,0,0,0,0,0,,7:38:00,1702039080,7.63,16:41:00,1702071660,16.68,9.05,1,2,8,8,4,4,,,,,,8,7.1,4.5,1,,,,
2023-12-09,13.1,10.13,10.05,7,,,100,77.3,79.5,59,10.9,6.2,7,3,22,11.42,13.5,5,42,20,101.36,101.12,100.99,100.63,99.25,99.03,98.9,98.55,24100,21241.7,13050,2000,,,,,8,0,5,3,0.1,6.6,6.6,0,,7:39:00,1702125540,7.65,16:41:00,1702158060,16.68,9.03,1,1,11,12,4,4,,,,,,8,7.5,5.5,3,,,,
2023-12-10,9.9,4.72,5.2,0.5,,,100,76.8,80.5,61,9.7,0.9,3.7,-2.3,28,16.08,16,4,40,26,101.15,100.99,100.86,100.56,99.04,98.89,98.76,98.48,24100,22829.2,12850,1600,,,,,12.8,0,0.2,0,0,0.8,0.8,0,,7:40:00,1702212000,7.67,16:41:00,1702244460,16.68,9.02,1,1,4,4,-1,-1,,,,,,8,6.6,4.5,1,,,,
